step,event_type,order_side,order_price,order_qty,cancel_side,cancel_qty,cancel_price,trade_price,buy_trade_qty,sell_trade_qty,trade_qty,best_bid,best_ask,mid_price,markout_mid_price,spread,bid_depth,ask_depth,imbalance,last_trade_price,microprice,microprice_deviation,spread_bps,queue_imbalance,signed_trade_volume,order_flow_imbalance,pre_best_bid,pre_best_ask,pre_bid_depth,pre_ask_depth,signed_trade_qty,recent_signed_trade_flow,recent_trade_volume,recent_volatility,recent_mid_move
1470,limit,sell,9999.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.874621307508,2.0,807,1088,-0.14828496042216358,9998.0,9996.851715039578,-0.14828496042173356,2.000600180054016,-0.14828496042216358,0,0.0,9996.0,9998.0,807,1081,0,4.0,4.0,0.0,0.0
1471,limit,sell,9999.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.876501987896,2.0,807,1096,-0.15186547556489752,9998.0,9996.848134524434,-0.15186547556550067,2.000600180054016,-0.15186547556489752,0,0.0,9996.0,9998.0,807,1088,0,4.0,4.0,0.0,0.0
1472,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.878354458077,2.0,807,1102,-0.15453116815086432,9998.0,9996.845468831849,-0.1545311681511521,2.000600180054016,-0.15453116815086432,0,0.0,9996.0,9998.0,807,1096,0,4.0,4.0,0.0,0.0
1473,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.880179141206,2.0,807,1104,-0.1554160125588697,9998.0,9996.84458398744,-0.15541601255972637,2.000600180054016,-0.1554160125588697,0,0.0,9996.0,9998.0,807,1102,0,4.0,4.0,0.0,0.0
1474,market,sell,,12,,0,,9996.0,0,12,12,9996.0,9998.0,9997.0,9996.881976454088,2.0,795,1104,-0.1627172195892575,9996.0,9996.83728278041,-0.16271721958946728,2.000600180054016,-0.1627172195892575,-12,-1.0,9996.0,9998.0,807,1104,-12,-12.0,12.0,0.0,0.0
1475,limit,sell,9998.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.883746807276,2.0,795,1111,-0.1657922350472193,9996.0,9996.834207764952,-0.16579223504777474,2.000600180054016,-0.1657922350472193,0,0.0,9996.0,9998.0,795,1104,0,-12.0,12.0,0.0,0.0
1476,limit,sell,10001.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.885490605167,2.0,795,1115,-0.16753926701570682,9996.0,9996.832460732985,-0.16753926701494493,2.000600180054016,-0.16753926701570682,0,0.0,9996.0,9998.0,795,1111,0,-12.0,12.0,0.0,0.0
1477,limit,sell,10000.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.88720824609,2.0,795,1117,-0.1684100418410042,9996.0,9996.83158995816,-0.16841004184061603,2.000600180054016,-0.1684100418410042,0,0.0,9996.0,9998.0,795,1115,0,-12.0,12.0,0.0,0.0
1478,limit,buy,9996.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.888900122398,2.0,807,1117,-0.16112266112266113,9996.0,9996.838877338878,-0.16112266112213547,2.000600180054016,-0.16112266112266113,0,0.0,9996.0,9998.0,795,1117,0,-12.0,12.0,0.0,0.0
1479,limit,buy,9996.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.890566620563,2.0,814,1117,-0.1569135163127913,9996.0,9996.843086483686,-0.15691351631357975,2.000600180054016,-0.1569135163127913,0,0.0,9996.0,9998.0,807,1117,0,-12.0,12.0,0.0,0.0
1480,limit,buy,9995.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.892208121253,2.0,816,1117,-0.15571650284531816,9996.0,9996.844283497154,-0.15571650284618954,2.000600180054016,-0.15571650284531816,0,0.0,9996.0,9998.0,814,1117,0,-12.0,12.0,0.0,0.0
1481,cancel,sell,,1,sell,6,9998.0,,0,0,0,9996.0,9998.0,9997.0,9996.893824999435,2.0,816,1111,-0.15308770108977685,9996.0,9996.84691229891,-0.153087701090044,2.000600180054016,-0.15308770108977685,0,0.0,9996.0,9998.0,816,1117,0,-12.0,12.0,0.0,0.0
1482,limit,buy,9996.0,15,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.895417624444,2.0,831,1111,-0.14418125643666324,9996.0,9996.855818743563,-0.1441812564371503,2.000600180054016,-0.14418125643666324,0,0.0,9996.0,9998.0,816,1111,0,-12.0,12.0,0.0,0.0
1483,limit,buy,9996.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.896986360078,2.0,843,1111,-0.13715455475946775,9996.0,9996.862845445241,-0.13715455475903582,2.000600180054016,-0.13715455475946775,0,0.0,9996.0,9998.0,831,1111,0,-12.0,12.0,0.0,0.0
1484,limit,buy,9994.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.898531564675,2.0,850,1111,-0.13309535951045384,9996.0,9996.86690464049,-0.1330953595097526,2.000600180054016,-0.13309535951045384,0,0.0,9996.0,9998.0,843,1111,0,-12.0,12.0,0.0,0.0
1485,limit,sell,9998.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.900053591206,2.0,850,1116,-0.1353001017293998,9996.0,9996.864699898271,-0.13530010172871698,2.000600180054016,-0.1353001017293998,0,0.0,9996.0,9998.0,850,1111,0,-12.0,12.0,0.0,0.0
1486,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.901552787338,2.0,851,1116,-0.13472292831723437,9996.0,9996.865277071684,-0.13472292831647792,2.000600180054016,-0.13472292831723437,0,0.0,9996.0,9998.0,850,1116,0,-12.0,12.0,0.0,0.0
1487,cancel,buy,,1,buy,1,9996.0,,0,0,0,9996.0,9998.0,9997.0,9996.903029495528,2.0,850,1116,-0.1353001017293998,9996.0,9996.864699898271,-0.13530010172871698,2.000600180054016,-0.1353001017293998,0,0.0,9996.0,9998.0,851,1116,0,-12.0,12.0,0.0,0.0
1488,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.904484053095,2.0,853,1116,-0.13357034027425088,9996.0,9996.866429659725,-0.13357034027467307,2.000600180054016,-0.13357034027425088,0,0.0,9996.0,9998.0,850,1116,0,-12.0,12.0,0.0,0.0
1489,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.905916792299,2.0,863,1116,-0.1278423446184942,9996.0,9996.872157655382,-0.12784234461832966,2.000600180054016,-0.1278423446184942,0,0.0,9996.0,9998.0,853,1116,0,-12.0,12.0,0.0,0.0
1490,market,buy,,9,,0,,9998.0,9,0,9,9996.0,9998.0,9997.0,9996.907328040414,2.0,863,1107,-0.12385786802030457,9998.0,9996.87614213198,-0.12385786802042276,2.000600180054016,-0.12385786802030457,9,1.0,9996.0,9998.0,863,1116,9,-3.0,21.0,0.0,0.0
1491,limit,buy,9993.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.908718119808,2.0,865,1107,-0.12271805273833672,9998.0,9996.877281947262,-0.12271805273849168,2.000600180054016,-0.12271805273833672,0,0.0,9996.0,9998.0,863,1107,0,-3.0,21.0,0.0,0.0
1492,market,buy,,4,,0,,9998.0,4,0,4,9996.0,9998.0,9997.0,9996.910087348011,2.0,865,1103,-0.1209349593495935,9998.0,9996.87906504065,-0.12093495935005194,2.000600180054016,-0.1209349593495935,4,1.0,9996.0,9998.0,865,1107,4,1.0,25.0,0.0,0.0
1493,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.91143603779,2.0,871,1103,-0.11752786220871327,9998.0,9996.882472137791,-0.1175278622085898,2.000600180054016,-0.11752786220871327,0,0.0,9996.0,9998.0,865,1103,0,1.0,25.0,0.0,0.0
1494,limit,buy,9995.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.912764497223,2.0,875,1103,-0.11526794742163801,9998.0,9996.884732052578,-0.11526794742167112,2.000600180054016,-0.11526794742163801,0,0.0,9996.0,9998.0,871,1103,0,13.0,13.0,0.0,0.0
1495,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.914073029766,2.0,875,1111,-0.11883182275931521,9998.0,9996.88116817724,-0.1188318227596028,2.000600180054016,-0.11883182275931521,0,0.0,9996.0,9998.0,875,1103,0,13.0,13.0,0.0,0.0
1496,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.915361934318,2.0,875,1112,-0.11927528938097634,9998.0,9996.88072471062,-0.11927528938031173,2.000600180054016,-0.11927528938097634,0,0.0,9996.0,9998.0,875,1111,0,13.0,13.0,0.0,0.0
1497,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.916631505304,2.0,883,1112,-0.11478696741854637,9998.0,9996.885213032581,-0.11478696741869499,2.000600180054016,-0.11478696741854637,0,0.0,9996.0,9998.0,875,1112,0,13.0,13.0,0.0,0.0
1498,cancel,buy,,1,sell,3,10003.0,,0,0,0,9996.0,9998.0,9997.0,9996.917882032725,2.0,883,1112,-0.11478696741854637,9998.0,9996.885213032581,-0.11478696741869499,2.000600180054016,-0.11478696741854637,0,0.0,9996.0,9998.0,883,1112,0,13.0,13.0,0.0,0.0
1499,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.919113802234,2.0,891,1112,-0.11033449825262107,9998.0,9996.889665501747,-0.11033449825299613,2.000600180054016,-0.11033449825262107,0,0.0,9996.0,9998.0,883,1112,0,13.0,13.0,0.0,0.0
1500,limit,sell,9999.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.9203270952,2.0,891,1115,-0.11166500498504486,9998.0,9996.888334995016,-0.11166500498438836,2.000600180054016,-0.11166500498504486,0,0.0,9996.0,9998.0,891,1112,0,13.0,13.0,0.0,0.0
1501,market,buy,,12,,0,,9998.0,12,0,12,9996.0,9998.0,9997.0,9996.921522188772,2.0,891,1103,-0.10631895687061184,9998.0,9996.89368104313,-0.10631895687038195,2.000600180054016,-0.10631895687061184,12,1.0,9996.0,9998.0,891,1115,12,25.0,25.0,0.0,0.0
1502,limit,buy,9994.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.92269935594,2.0,893,1103,-0.10521042084168336,9998.0,9996.894789579159,-0.10521042084110377,2.000600180054016,-0.10521042084168336,0,0.0,9996.0,9998.0,891,1103,0,25.0,25.0,0.0,0.0
1503,cancel,buy,,1,buy,8,9996.0,,0,0,0,9996.0,9998.0,9997.0,9996.9238588656,2.0,885,1103,-0.1096579476861167,9998.0,9996.890342052315,-0.10965794768526393,2.000600180054016,-0.1096579476861167,0,0.0,9996.0,9998.0,893,1103,0,25.0,25.0,0.0,0.0
1504,cancel,sell,,1,sell,3,9998.0,,0,0,0,9996.0,9999.0,9997.5,9997.425000982617,3.0,885,1353,-0.20911528150134048,9998.0,9997.186327077749,-0.3136729222514987,3.000750187546887,-0.20911528150134048,0,0.0,9996.0,9998.0,885,1103,0,25.0,25.0,0.025,0.5
1505,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.426125967879,3.0,895,1353,-0.20373665480427047,9998.0,9997.194395017794,-0.305604982206205,3.000750187546887,-0.20373665480427047,0,0.0,9996.0,9999.0,885,1353,0,25.0,25.0,0.025,0.5
1506,market,buy,,12,,0,,9999.0,12,0,12,9996.0,9999.0,9997.5,9997.42723407836,3.0,895,1341,-0.19946332737030412,9999.0,9997.200805008944,-0.29919499105562863,3.000750187546887,-0.19946332737030412,12,1.0,9996.0,9999.0,895,1353,12,37.0,37.0,0.025,0.5
1507,limit,sell,9999.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.428325567183,3.0,895,1346,-0.20124944221329763,9999.0,9997.19812583668,-0.3018741633204627,3.000750187546887,-0.20124944221329763,0,0.0,9996.0,9999.0,895,1341,0,37.0,37.0,0.025,0.5
1508,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.429400683677,3.0,895,1347,-0.2016057091882248,9999.0,9997.197591436217,-0.30240856378259195,3.000750187546887,-0.2016057091882248,0,0.0,9996.0,9999.0,895,1346,0,37.0,37.0,0.025,0.5
1509,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.430459673422,3.0,895,1348,-0.2019616584930896,9999.0,9997.19705751226,-0.3029424877404381,3.000750187546887,-0.2019616584930896,0,0.0,9996.0,9999.0,895,1347,0,37.0,37.0,0.025,0.5
1510,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.43150277832,3.0,895,1356,-0.2047978676143936,9999.0,9997.192803198579,-0.30719680142101424,3.000750187546887,-0.2047978676143936,0,0.0,9996.0,9999.0,895,1348,0,28.0,28.0,0.025,0.5
1511,limit,buy,9996.0,15,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.432530236645,3.0,910,1356,-0.1968225948808473,9999.0,9997.20476610768,-0.29523389232053887,3.000750187546887,-0.1968225948808473,0,0.0,9996.0,9999.0,895,1356,0,28.0,28.0,0.025,0.5
1512,limit,buy,9993.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.433542283095,3.0,916,1356,-0.1936619718309859,9999.0,9997.209507042253,-0.29049295774711936,3.000750187546887,-0.1936619718309859,0,0.0,9996.0,9999.0,910,1356,0,24.0,24.0,0.025,0.5
1513,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.43453914885,3.0,924,1356,-0.18947368421052632,9999.0,9997.215789473685,-0.28421052631529165,3.000750187546887,-0.18947368421052632,0,0.0,9996.0,9999.0,916,1356,0,24.0,24.0,0.025,0.5
1514,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.435521061616,3.0,927,1356,-0.18791064388961892,9999.0,9997.218134034165,-0.28186596583509527,3.000750187546887,-0.18791064388961892,0,0.0,9996.0,9999.0,924,1356,0,24.0,24.0,0.025,0.5
1515,cancel,sell,,1,sell,6,9999.0,,0,0,0,9996.0,9999.0,9997.5,9997.436488245692,3.0,927,1350,-0.1857707509881423,9999.0,9997.221343873518,-0.2786561264820193,3.000750187546887,-0.1857707509881423,0,0.0,9996.0,9999.0,927,1356,0,24.0,24.0,0.025,0.5
1516,limit,buy,9996.0,16,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.437440922007,3.0,943,1350,-0.1774967291757523,9999.0,9997.233754906236,-0.26624509376415517,3.000750187546887,-0.1774967291757523,0,0.0,9996.0,9999.0,927,1350,0,24.0,24.0,0.025,0.5
1517,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.438379308176,3.0,951,1350,-0.17340286831812254,9999.0,9997.239895697523,-0.26010430247697514,3.000750187546887,-0.17340286831812254,0,0.0,9996.0,9999.0,943,1350,0,24.0,24.0,0.025,0.5
1518,limit,buy,9996.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.439303618554,3.0,958,1350,-0.16984402079722705,9999.0,9997.245233968804,-0.2547660311956861,3.000750187546887,-0.16984402079722705,0,0.0,9996.0,9999.0,951,1350,0,24.0,24.0,0.025,0.5
1519,limit,buy,9996.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.440214064276,3.0,961,1350,-0.16832540025962786,9999.0,9997.24751189961,-0.25248810039011005,3.000750187546887,-0.16832540025962786,0,0.0,9996.0,9999.0,958,1350,0,24.0,24.0,0.025,0.5
1520,limit,buy,9996.0,16,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.441110853311,3.0,977,1350,-0.1602922217447357,9999.0,9997.259561667383,-0.2404383326174866,3.000750187546887,-0.1602922217447357,0,0.0,9996.0,9999.0,961,1350,0,24.0,24.0,0.025,0.5
1521,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.441994190513,3.0,983,1350,-0.15730818688384055,9999.0,9997.264037719675,-0.23596228032511135,3.000750187546887,-0.15730818688384055,0,0.0,9996.0,9999.0,977,1350,0,12.0,12.0,0.025,0.5
1522,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.442864277655,3.0,983,1355,-0.15911035072711718,9999.0,9997.26133447391,-0.23866552609069913,3.000750187546887,-0.15911035072711718,0,0.0,9996.0,9999.0,983,1350,0,12.0,12.0,0.025,0.5
1523,cancel,sell,,1,sell,5,10004.0,,0,0,0,9996.0,9999.0,9997.5,9997.44372131349,3.0,983,1355,-0.15911035072711718,9999.0,9997.26133447391,-0.23866552609069913,3.000750187546887,-0.15911035072711718,0,0.0,9996.0,9999.0,983,1355,0,12.0,12.0,0.025,0.5
1524,cancel,buy,,1,buy,5,9996.0,,0,0,0,9996.0,9999.0,9997.5,9997.444565493786,3.0,978,1355,-0.16159451350192885,9999.0,9997.257608229747,-0.24239177025265235,3.000750187546887,-0.16159451350192885,0,0.0,9996.0,9999.0,983,1355,0,12.0,12.0,0.0,0.0
1525,limit,buy,10003.0,12,,0,,9999.0,12,0,12,9996.0,9999.0,9997.5,9997.445397011381,3.0,978,1343,-0.15725980180956484,9999.0,9997.264110297285,-0.23588970271521248,3.000750187546887,-0.15725980180956484,12,1.0,9996.0,9999.0,978,1355,12,24.0,24.0,0.0,0.0
1526,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.446216056209,3.0,984,1343,-0.1542758917060593,9999.0,9997.268586162441,-0.23141383755864808,3.000750187546887,-0.1542758917060593,0,0.0,9996.0,9999.0,978,1343,0,12.0,12.0,0.0,0.0
1527,limit,buy,9996.0,11,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.447022815366,3.0,995,1343,-0.14884516680923868,9999.0,9997.276732249786,-0.22326775021429057,3.000750187546887,-0.14884516680923868,0,0.0,9996.0,9999.0,984,1343,0,12.0,12.0,0.0,0.0
1528,limit,sell,9999.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.447817473136,3.0,995,1351,-0.1517476555839727,9999.0,9997.272378516624,-0.2276214833764243,3.000750187546887,-0.1517476555839727,0,0.0,9996.0,9999.0,995,1343,0,12.0,12.0,0.0,0.0
1529,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.448600211039,3.0,1005,1351,-0.1468590831918506,9999.0,9997.279711375213,-0.22028862478691735,3.000750187546887,-0.1468590831918506,0,0.0,9996.0,9999.0,995,1351,0,12.0,12.0,0.0,0.0
1530,limit,buy,9996.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.449371207873,3.0,1006,1351,-0.1463725074246924,9999.0,9997.280441238863,-0.2195587611367955,3.000750187546887,-0.1463725074246924,0,0.0,9996.0,9999.0,1005,1351,0,12.0,12.0,0.0,0.0
1531,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.450130639756,3.0,1009,1351,-0.14491525423728813,9999.0,9997.282627118644,-0.2173728813559137,3.000750187546887,-0.14491525423728813,0,0.0,9996.0,9999.0,1006,1351,0,12.0,12.0,0.0,0.0
1532,limit,buy,9996.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.45087868016,3.0,1014,1351,-0.14249471458773785,9999.0,9997.286257928119,-0.21374207188091532,3.000750187546887,-0.14249471458773785,0,0.0,9996.0,9999.0,1009,1351,0,12.0,12.0,0.0,0.0
1533,limit,buy,9996.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.451615499956,3.0,1017,1351,-0.14104729729729729,9999.0,9997.288429054053,-0.21157094594673254,3.000750187546887,-0.14104729729729729,0,0.0,9996.0,9999.0,1014,1351,0,12.0,12.0,0.0,0.0
1534,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.452341267457,3.0,1017,1353,-0.14177215189873418,9999.0,9997.287341772151,-0.21265822784880584,3.000750187546887,-0.14177215189873418,0,0.0,9996.0,9999.0,1017,1351,0,12.0,12.0,0.0,0.0
1535,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.453056148446,3.0,1017,1359,-0.14393939393939395,9999.0,9997.28409090909,-0.21590909090991772,3.000750187546887,-0.14393939393939395,0,0.0,9996.0,9999.0,1017,1353,0,12.0,12.0,0.0,0.0
1536,market,sell,,9,,0,,9996.0,0,9,9,9996.0,9999.0,9997.5,9997.453760306218,3.0,1008,1359,-0.1482889733840304,9996.0,9997.277566539924,-0.2224334600759903,3.000750187546887,-0.1482889733840304,-9,-1.0,9996.0,9999.0,1017,1359,-9,3.0,21.0,0.0,0.0
1537,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.454453901626,3.0,1015,1359,-0.14490311710193765,9996.0,9997.282645324347,-0.21735467565304134,3.000750187546887,-0.14490311710193765,0,0.0,9996.0,9999.0,1008,1359,0,3.0,21.0,0.0,0.0
1538,limit,buy,9993.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.4551370931,3.0,1017,1359,-0.14393939393939395,9996.0,9997.28409090909,-0.21590909090991772,3.000750187546887,-0.14393939393939395,0,0.0,9996.0,9999.0,1015,1359,0,3.0,21.0,0.0,0.0
1539,limit,buy,9996.0,4,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.455810036705,3.0,1021,1359,-0.14201680672268907,9996.0,9997.286974789917,-0.21302521008328767,3.000750187546887,-0.14201680672268907,0,0.0,9996.0,9999.0,1017,1359,0,3.0,21.0,0.0,0.0
1540,limit,sell,10002.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.456472886153,3.0,1021,1362,-0.14309693663449433,9996.0,9997.285354595047,-0.2146454049525346,3.000750187546887,-0.14309693663449433,0,0.0,9996.0,9999.0,1021,1359,0,3.0,21.0,0.0,0.0
1541,market,sell,,6,,0,,9996.0,0,6,6,9996.0,9999.0,9997.5,9997.457125792862,3.0,1015,1362,-0.1459823306689104,9996.0,9997.281026503997,-0.21897349600294547,3.000750187546887,-0.1459823306689104,-6,-1.0,9996.0,9999.0,1021,1362,-6,-3.0,27.0,0.0,0.0
1542,limit,buy,9996.0,9,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.457768905968,3.0,1024,1362,-0.14165968147527241,9996.0,9997.287510477787,-0.21248952221321815,3.000750187546887,-0.14165968147527241,0,0.0,9996.0,9999.0,1015,1362,0,-3.0,27.0,0.0,0.0
1543,limit,buy,10003.0,10,,0,,9999.0,10,0,10,9996.0,9999.0,9997.5,9997.458402372378,3.0,1024,1352,-0.13804713804713806,9999.0,9997.29292929293,-0.20707070707067032,3.000750187546887,-0.13804713804713806,10,1.0,9996.0,9999.0,1024,1362,10,7.0,37.0,0.0,0.0
1544,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.459026336794,3.0,1027,1352,-0.1366120218579235,9999.0,9997.295081967213,-0.20491803278673615,3.000750187546887,-0.1366120218579235,0,0.0,9996.0,9999.0,1024,1352,0,7.0,37.0,0.0,0.0
1545,market,buy,,7,,0,,9999.0,7,0,7,9996.0,9999.0,9997.5,9997.45964094174,3.0,1027,1345,-0.13406408094435077,9999.0,9997.298903878584,-0.20109612141641264,3.000750187546887,-0.13406408094435077,7,1.0,9996.0,9999.0,1027,1352,7,2.0,32.0,0.0,0.0
1546,limit,buy,9995.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.460246327615,3.0,1032,1345,-0.13167858645351282,9999.0,9997.30248212032,-0.19751787968016288,3.000750187546887,-0.13167858645351282,0,0.0,9996.0,9999.0,1027,1345,0,2.0,32.0,0.0,0.0
1547,limit,buy,9994.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.460842632701,3.0,1034,1345,-0.1307271963009668,9999.0,9997.303909205548,-0.19609079445217503,3.000750187546887,-0.1307271963009668,0,0.0,9996.0,9999.0,1032,1345,0,2.0,32.0,0.0,0.0
1548,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.461429993211,3.0,1040,1345,-0.1278825995807128,9999.0,9997.308176100629,-0.19182389937122934,3.000750187546887,-0.1278825995807128,0,0.0,9996.0,9999.0,1034,1345,0,2.0,32.0,0.0,0.0
1549,limit,buy,9993.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.462008543313,3.0,1048,1345,-0.124111993313832,9999.0,9997.31383201003,-0.18616798997027217,3.000750187546887,-0.124111993313832,0,0.0,9996.0,9999.0,1040,1345,0,2.0,32.0,0.0,0.0
1550,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.462578415163,3.0,1051,1345,-0.12270450751252086,9999.0,9997.315943238731,-0.18405676126894832,3.000750187546887,-0.12270450751252086,0,0.0,9996.0,9999.0,1048,1345,0,2.0,32.0,0.0,0.0
1551,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.463139738935,3.0,1058,1345,-0.1194340407823554,9999.0,9997.320848938827,-0.17915106117288815,3.000750187546887,-0.1194340407823554,0,0.0,9996.0,9999.0,1051,1345,0,2.0,32.0,0.0,0.0
1552,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.463692642852,3.0,1066,1345,-0.1157196184155952,9999.0,9997.326420572377,-0.1735794276228262,3.000750187546887,-0.1157196184155952,0,0.0,9996.0,9999.0,1058,1345,0,2.0,32.0,0.0,0.0
1553,limit,sell,10000.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.464237253209,3.0,1066,1346,-0.11608623548922056,9999.0,9997.325870646766,-0.1741293532340933,3.000750187546887,-0.11608623548922056,0,0.0,9996.0,9999.0,1066,1345,0,2.0,32.0,0.0,0.0
1554,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.46477369441,3.0,1066,1352,-0.11827956989247312,9999.0,9997.322580645161,-0.17741935483900306,3.000750187546887,-0.11827956989247312,0,0.0,9996.0,9999.0,1066,1346,0,2.0,32.0,0.0,0.0
1555,cancel,sell,,1,sell,4,9999.0,,0,0,0,9996.0,9999.0,9997.5,9997.465302088995,3.0,1066,1348,-0.11681855840927921,9999.0,9997.324772162387,-0.17522783761341998,3.000750187546887,-0.11681855840927921,0,0.0,9996.0,9999.0,1066,1352,0,2.0,32.0,0.0,0.0
1556,cancel,buy,,1,sell,3,10003.0,,0,0,0,9996.0,9999.0,9997.5,9997.465822557659,3.0,1066,1345,-0.1157196184155952,9999.0,9997.326420572377,-0.1735794276228262,3.000750187546887,-0.1157196184155952,0,0.0,9996.0,9999.0,1066,1348,0,11.0,23.0,0.0,0.0
1557,limit,buy,9996.0,4,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.466335219295,3.0,1070,1345,-0.11387163561076605,9999.0,9997.329192546584,-0.17080745341627335,3.000750187546887,-0.11387163561076605,0,0.0,9996.0,9999.0,1066,1345,0,11.0,23.0,0.0,0.0
1558,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.466840191006,3.0,1070,1346,-0.11423841059602649,9999.0,9997.328642384105,-0.1713576158945216,3.000750187546887,-0.11423841059602649,0,0.0,9996.0,9999.0,1070,1345,0,11.0,23.0,0.0,0.0
1559,cancel,sell,,1,sell,4,10004.0,,0,0,0,9996.0,9999.0,9997.5,9997.46733758814,3.0,1070,1346,-0.11423841059602649,9999.0,9997.328642384105,-0.1713576158945216,3.000750187546887,-0.11423841059602649,0,0.0,9996.0,9999.0,1070,1346,0,11.0,23.0,0.0,0.0
1560,limit,sell,10002.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.467827524319,3.0,1070,1352,-0.11643270024772914,9999.0,9997.325350949628,-0.17464905037195422,3.000750187546887,-0.11643270024772914,0,0.0,9996.0,9999.0,1070,1346,0,11.0,23.0,0.0,0.0
