obs_id,step,side,submission_price,queue_ahead,order_size,mid_price,spread,spread_bps,bid_depth,ask_depth,queue_imbalance,microprice_deviation,recent_signed_trade_flow,recent_trade_volume,recent_volatility,recent_mid_move,filled,censored,time_to_fill,fill_step,fill_price,fill_event,trade_depletion_share,adverse_fill,markout_10,markout_50,markout_100,markout_500,side_is_buy,signed_queue_imbalance,signed_recent_trade_flow,signed_microprice_deviation
463_sell,463,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,477.0,448.0,0.03135135135135135,0.015675675675083767,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.03135135135135135,-15.0,-0.015675675675083767
464_buy,464,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,448.0,0.03552206673842842,0.0177610333685152,15.0,25.0,0.0,0.0,1,0,49.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.03552206673842842,15.0,0.0177610333685152
464_sell,464,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,448.0,0.03552206673842842,0.0177610333685152,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.03552206673842842,-15.0,-0.0177610333685152
465_buy,465,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,452.0,0.031082529474812434,0.015541264738203608,15.0,25.0,0.0,0.0,1,0,48.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.031082529474812434,15.0,0.015541264738203608
465_sell,465,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,452.0,0.031082529474812434,0.015541264738203608,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.031082529474812434,-15.0,-0.015541264738203608
466_buy,466,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,458.0,0.024494142705005325,0.012247071352248895,15.0,25.0,0.0,0.0,1,0,47.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.024494142705005325,15.0,0.012247071352248895
466_sell,466,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,458.0,0.024494142705005325,0.012247071352248895,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.024494142705005325,-15.0,-0.012247071352248895
467_buy,467,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,464.0,0.01798941798941799,0.008994708994578104,15.0,25.0,0.0,0.0,1,0,46.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.01798941798941799,15.0,0.008994708994578104
467_sell,467,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,464.0,0.01798941798941799,0.008994708994578104,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.01798941798941799,-15.0,-0.008994708994578104
468_buy,468,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,468.0,0.0136986301369863,0.00684931506839348,15.0,25.0,0.0,0.0,1,0,45.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.0136986301369863,15.0,0.00684931506839348
468_sell,468,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,481.0,468.0,0.0136986301369863,0.00684931506839348,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.0136986301369863,-15.0,-0.00684931506839348
469_buy,469,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,468.0,0.015772870662460567,0.00788643533087452,15.0,25.0,0.0,0.0,1,0,44.0,513.0,10000.0,trade,0.5272727272727272,0.0,0.7541089054211625,0.6388254549437988,0.5652049596137658,0.5001544446367916,1,0.015772870662460567,15.0,0.00788643533087452
469_sell,469,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,468.0,0.015772870662460567,0.00788643533087452,15.0,25.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.015772870662460567,-15.0,-0.00788643533087452
470_buy,470,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,468.0,0.006369426751592357,0.0031847133759583812,11.0,29.0,0.0,0.0,1,0,49.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.006369426751592357,11.0,0.0031847133759583812
470_sell,470,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,468.0,0.006369426751592357,0.0031847133759583812,11.0,29.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.006369426751592357,-11.0,-0.0031847133759583812
471_buy,471,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,469.0,0.005302226935312832,0.0026511134674365167,11.0,29.0,0.0,0.0,1,0,48.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.005302226935312832,11.0,0.0026511134674365167
471_sell,471,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,469.0,0.005302226935312832,0.0026511134674365167,11.0,29.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.005302226935312832,-11.0,-0.0026511134674365167
472_buy,472,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,476.0,-0.002105263157894737,-0.0010526315782044549,11.0,29.0,0.0,0.0,1,0,47.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,-0.002105263157894737,11.0,-0.0010526315782044549
472_sell,472,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,476.0,-0.002105263157894737,-0.0010526315782044549,11.0,29.0,0.0,0.0,0,1,,,,,,,,,,,0,0.002105263157894737,-11.0,0.0010526315782044549
473_buy,473,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,480.0,-0.006289308176100629,-0.003144654088828247,3.0,21.0,0.0,0.0,1,0,46.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,-0.006289308176100629,3.0,-0.003144654088828247
473_sell,473,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,480.0,-0.006289308176100629,-0.003144654088828247,3.0,21.0,0.0,0.0,0,1,,,,,,,,,,,0,0.006289308176100629,-3.0,0.003144654088828247
474_buy,474,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,469.0,0.005302226935312832,0.0026511134674365167,8.0,26.0,0.0,0.0,1,0,45.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.005302226935312832,8.0,0.0026511134674365167
474_sell,474,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,474.0,469.0,0.005302226935312832,0.0026511134674365167,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.005302226935312832,-8.0,-0.0026511134674365167
475_buy,475,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,469.0,0.010548523206751054,0.005274261602608021,8.0,26.0,0.0,0.0,1,0,44.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.010548523206751054,8.0,0.005274261602608021
475_sell,475,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,469.0,0.010548523206751054,0.005274261602608021,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.010548523206751054,-8.0,-0.005274261602608021
476_buy,476,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,469.0,0.011591148577449948,0.005795574288640637,8.0,26.0,0.0,0.0,1,0,43.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.011591148577449948,8.0,0.005795574288640637
476_sell,476,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,469.0,0.011591148577449948,0.005795574288640637,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.011591148577449948,-8.0,-0.005795574288640637
477_buy,477,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,478.0,0.0020876826722338203,0.0010438413355586817,8.0,26.0,0.0,0.0,1,0,42.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.0020876826722338203,8.0,0.0010438413355586817
477_sell,477,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,478.0,0.0020876826722338203,0.0010438413355586817,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.0020876826722338203,-8.0,-0.0010438413355586817
478_buy,478,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,479.0,0.0010427528675703858,0.0005213764343352523,8.0,26.0,0.0,0.0,1,0,41.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.0010427528675703858,8.0,0.0005213764343352523
478_sell,478,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,479.0,0.0010427528675703858,0.0005213764343352523,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.0010427528675703858,-8.0,-0.0005213764343352523
479_buy,479,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,482.0,479.0,0.003121748178980229,0.001560874088681885,8.0,26.0,0.0,0.0,1,0,40.0,519.0,10000.0,trade,0.559322033898305,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.003121748178980229,8.0,0.001560874088681885
479_sell,479,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,482.0,479.0,0.003121748178980229,0.001560874088681885,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.003121748178980229,-8.0,-0.001560874088681885
480_buy,480,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,479.0,0.0010427528675703858,0.0005213764343352523,8.0,26.0,0.0,0.0,1,0,39.0,519.0,10000.0,trade,0.5789473684210527,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.0010427528675703858,8.0,0.0005213764343352523
480_sell,480,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,479.0,0.0010427528675703858,0.0005213764343352523,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.0010427528675703858,-8.0,-0.0005213764343352523
481_buy,481,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,484.0,-0.004149377593360996,-0.0020746887967106886,8.0,26.0,0.0,0.0,1,0,38.0,519.0,10000.0,trade,0.5789473684210527,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,-0.004149377593360996,8.0,-0.0020746887967106886
481_sell,481,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,480.0,484.0,-0.004149377593360996,-0.0020746887967106886,8.0,26.0,0.0,0.0,0,1,,,,,,,,,,,0,0.004149377593360996,-8.0,0.0020746887967106886
482_buy,482,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,491.0,484.0,0.0071794871794871795,0.00358974359005515,2.0,20.0,0.0,0.0,1,0,37.0,519.0,10000.0,trade,0.5789473684210527,0.0,0.7320797609463625,0.6267904339802044,0.5595522278708813,0.5001410555614711,1,0.0071794871794871795,2.0,0.00358974359005515
482_sell,482,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,491.0,484.0,0.0071794871794871795,0.00358974359005515,2.0,20.0,0.0,0.0,0,1,,,,,,,,,,,0,-0.0071794871794871795,-2.0,-0.00358974359005515
483_buy,483,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,484.0,-0.001034126163391934,-0.0005170630811335286,2.0,20.0,0.0,0.0,1,0,40.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.001034126163391934,2.0,-0.0005170630811335286
483_sell,483,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,484.0,-0.001034126163391934,-0.0005170630811335286,2.0,20.0,0.0,0.0,0,1,,,,,,,,,,,0,0.001034126163391934,-2.0,0.0005170630811335286
484_buy,484,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,485.0,-0.002066115702479339,-0.0010330578516004607,2.0,20.0,0.0,0.0,1,0,39.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.002066115702479339,2.0,-0.0010330578516004607
484_sell,484,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,485.0,-0.002066115702479339,-0.0010330578516004607,2.0,20.0,0.0,0.0,0,1,,,,,,,,,,,0,0.002066115702479339,-2.0,0.0010330578516004607
485_buy,485,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,490.0,-0.007194244604316547,-0.0035971223023807397,2.0,20.0,0.0,0.0,1,0,38.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.007194244604316547,2.0,-0.0035971223023807397
485_sell,485,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,483.0,490.0,-0.007194244604316547,-0.0035971223023807397,2.0,20.0,0.0,0.0,0,1,,,,,,,,,,,0,0.007194244604316547,-2.0,0.0035971223023807397
486_buy,486,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,490.0,-0.030494216614090432,-0.015247108307448798,2.0,20.0,0.0,0.0,1,0,37.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.030494216614090432,2.0,-0.015247108307448798
486_sell,486,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,490.0,-0.030494216614090432,-0.015247108307448798,2.0,20.0,0.0,0.0,0,1,,,,,,,,,,,0,0.030494216614090432,-2.0,0.015247108307448798
487_buy,487,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,492.0,-0.03252885624344176,-0.016264428120848606,2.0,20.0,0.0,0.0,1,0,36.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.03252885624344176,2.0,-0.016264428120848606
487_sell,487,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,492.0,-0.03252885624344176,-0.016264428120848606,2.0,20.0,0.0,0.0,1,0,80.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03252885624344176,-2.0,0.016264428120848606
488_buy,488,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,492.0,-0.025,-0.012500000000727596,2.0,20.0,0.0,0.0,1,0,35.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.025,2.0,-0.012500000000727596
488_sell,488,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,492.0,-0.025,-0.012500000000727596,2.0,20.0,0.0,0.0,1,0,79.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.025,-2.0,0.012500000000727596
489_buy,489,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,499.0,-0.03205791106514995,-0.01602895553332928,2.0,20.0,0.0,0.0,1,0,34.0,523.0,10000.0,trade,0.7142857142857143,0.0,0.7184651616389601,0.6193524697755493,0.5560586887659156,0.5001327807549387,1,-0.03205791106514995,2.0,-0.01602895553332928
489_sell,489,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,499.0,-0.03205791106514995,-0.01602895553332928,2.0,20.0,0.0,0.0,1,0,78.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03205791106514995,-2.0,0.01602895553332928
490_buy,490,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,499.0,-0.03958333333333333,-0.01979166666751553,11.0,11.0,0.0,0.0,1,0,38.0,528.0,10000.0,trade,0.8392857142857143,0.0,0.7025645030644228,0.6106655795738334,0.5519785413252976,0.5001231165078934,1,-0.03958333333333333,11.0,-0.01979166666751553
490_sell,490,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,461.0,499.0,-0.03958333333333333,-0.01979166666751553,11.0,11.0,0.0,0.0,1,0,77.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03958333333333333,-11.0,0.01979166666751553
491_buy,491,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,458.0,499.0,-0.042842215256008356,-0.021421107627247693,11.0,11.0,0.0,0.0,1,0,41.0,532.0,10000.0,trade,0.9047619047619048,0.0,0.6906813705936656,0.6041735549497389,0.5489293007976812,0.5001158940685855,1,-0.042842215256008356,11.0,-0.021421107627247693
491_sell,491,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,458.0,499.0,-0.042842215256008356,-0.021421107627247693,11.0,11.0,0.0,0.0,1,0,76.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.042842215256008356,-11.0,0.021421107627247693
492_buy,492,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,458.0,502.0,-0.04583333333333333,-0.022916666666787933,11.0,11.0,0.0,0.0,1,0,40.0,532.0,10000.0,trade,0.9047619047619048,0.0,0.6906813705936656,0.6041735549497389,0.5489293007976812,0.5001158940685855,1,-0.04583333333333333,11.0,-0.022916666666787933
492_sell,492,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,458.0,502.0,-0.04583333333333333,-0.022916666666787933,11.0,11.0,0.0,0.0,1,0,75.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.04583333333333333,-11.0,0.022916666666787933
493_buy,493,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,446.0,502.0,-0.05907172995780591,-0.0295358649782429,-1.0,23.0,0.0,0.0,1,0,50.0,543.0,10000.0,trade,0.8571428571428571,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.05907172995780591,-1.0,-0.0295358649782429
493_sell,493,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,446.0,502.0,-0.05907172995780591,-0.0295358649782429,-1.0,23.0,0.0,0.0,1,0,74.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.05907172995780591,1.0,0.0295358649782429
494_buy,494,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,446.0,505.0,-0.06203995793901157,-0.031019978969197837,-12.0,12.0,0.0,0.0,1,0,49.0,543.0,10000.0,trade,0.8571428571428571,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.06203995793901157,-12.0,-0.031019978969197837
494_sell,494,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,446.0,505.0,-0.06203995793901157,-0.031019978969197837,-12.0,12.0,0.0,0.0,1,0,73.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.06203995793901157,12.0,0.031019978969197837
495_buy,495,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,457.0,505.0,-0.0498960498960499,-0.024948024947661906,-12.0,12.0,0.0,0.0,1,0,48.0,543.0,10000.0,trade,0.8571428571428571,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.0498960498960499,-12.0,-0.024948024947661906
495_sell,495,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,457.0,505.0,-0.0498960498960499,-0.024948024947661906,-12.0,12.0,0.0,0.0,1,0,72.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.0498960498960499,12.0,0.024948024947661906
496_buy,496,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,465.0,505.0,-0.041237113402061855,-0.02061855670035584,-12.0,12.0,0.0,0.0,1,0,47.0,543.0,10000.0,trade,0.8571428571428571,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.041237113402061855,-12.0,-0.02061855670035584
496_sell,496,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,465.0,505.0,-0.041237113402061855,-0.02061855670035584,-12.0,12.0,0.0,0.0,1,0,71.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.041237113402061855,12.0,0.02061855670035584
497_buy,497,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,469.0,505.0,-0.03696098562628337,-0.018480492813978344,-12.0,12.0,0.0,0.0,1,0,46.0,543.0,10000.0,trade,0.8571428571428571,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.03696098562628337,-12.0,-0.018480492813978344
497_sell,497,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,469.0,505.0,-0.03696098562628337,-0.018480492813978344,-12.0,12.0,0.0,0.0,1,0,70.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03696098562628337,12.0,0.018480492813978344
498_buy,498,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,505.0,-0.03802672147995889,-0.01901336073933635,-12.0,12.0,0.0,0.0,1,0,45.0,543.0,10000.0,trade,0.8709677419354839,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.03802672147995889,-12.0,-0.01901336073933635
498_sell,498,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,468.0,505.0,-0.03802672147995889,-0.01901336073933635,-12.0,12.0,0.0,0.0,1,0,69.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03802672147995889,12.0,0.01901336073933635
499_buy,499,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,471.0,505.0,-0.03483606557377049,-0.01741803278673615,-12.0,12.0,0.0,0.0,1,0,44.0,543.0,10000.0,trade,0.8709677419354839,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.03483606557377049,-12.0,-0.01741803278673615
499_sell,499,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,471.0,505.0,-0.03483606557377049,-0.01741803278673615,-12.0,12.0,0.0,0.0,1,0,68.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03483606557377049,12.0,0.01741803278673615
500_buy,500,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,505.0,-0.04016477857878476,-0.02008238929010986,-12.0,12.0,0.0,0.0,1,0,43.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.04016477857878476,-12.0,-0.02008238929010986
500_sell,500,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,505.0,-0.04016477857878476,-0.02008238929010986,-12.0,12.0,0.0,0.0,1,0,67.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.04016477857878476,12.0,0.02008238929010986
501_buy,501,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,511.0,-0.04605936540429888,-0.023029682703054277,-12.0,12.0,0.0,0.0,1,0,42.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.04605936540429888,-12.0,-0.023029682703054277
501_sell,501,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,511.0,-0.04605936540429888,-0.023029682703054277,-12.0,12.0,0.0,0.0,1,0,66.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.04605936540429888,12.0,0.023029682703054277
502_buy,502,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,514.0,-0.04897959183673469,-0.02448979591827083,-12.0,12.0,0.0,0.0,1,0,41.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.04897959183673469,-12.0,-0.02448979591827083
502_sell,502,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,466.0,514.0,-0.04897959183673469,-0.02448979591827083,-12.0,12.0,0.0,0.0,1,0,65.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.04897959183673469,12.0,0.02448979591827083
503_buy,503,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,514.0,-0.035246727089627394,-0.017623363544771564,-12.0,12.0,0.0,0.0,1,0,40.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.035246727089627394,-12.0,-0.017623363544771564
503_sell,503,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,514.0,-0.035246727089627394,-0.017623363544771564,-12.0,12.0,0.0,0.0,1,0,64.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.035246727089627394,12.0,0.017623363544771564
504_buy,504,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,517.0,-0.03815261044176707,-0.019076305221460643,-12.0,12.0,0.0,0.0,1,0,39.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.03815261044176707,-12.0,-0.019076305221460643
504_sell,504,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,517.0,-0.03815261044176707,-0.019076305221460643,-12.0,12.0,0.0,0.0,1,0,63.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03815261044176707,12.0,0.019076305221460643
505_buy,505,buy,10000.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,518.0,-0.03911735205616851,-0.019558676027372712,-12.0,12.0,0.0,0.0,1,0,38.0,543.0,10000.0,trade,0.9473684210526315,0.0,0.6614755603859521,0.5882177588209743,0.5414350192731945,-0.17044830607119366,1,-0.03911735205616851,-12.0,-0.019558676027372712
505_sell,505,sell,10001.0,50.0,5,10000.5,1.0,0.999950002499875,479.0,518.0,-0.03911735205616851,-0.019558676027372712,-12.0,12.0,0.0,0.0,1,0,62.0,567.0,10001.0,trade,0.6909090909090909,0.0,0.3876491577921115,0.4386201882334717,0.4711705022054957,8.431647517549209,0,0.03911735205616851,12.0,0.019558676027372712
